Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1983","1983","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1984","1984","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1984","1984","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1985","1985","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1985","1985","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1986","1986","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1986","1986","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1987","1987","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1987","1987","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1988","1988","t","23","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1988","1988","1000 USD","76","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1989","1989","t","2","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1989","1989","1000 USD","7","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1990","1990","t","77","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1990","1990","1000 USD","307","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1991","1991","t","20","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1991","1991","1000 USD","71","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1992","1992","t","18","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1992","1992","1000 USD","90","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1993","1993","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1993","1993","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1994","1994","t","20","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1994","1994","1000 USD","41","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1995","1995","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1995","1995","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1996","1996","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1996","1996","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1997","1997","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1997","1997","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1998","1998","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1998","1998","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1999","1999","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1999","1999","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","2000","2000","t","3","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","2000","2000","1000 USD","9","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","2001","2001","t","45","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","2001","2001","1000 USD","118","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","2002","2002","t","35","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","2002","2002","1000 USD","132","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","2003","2003","t","57","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","2003","2003","1000 USD","210","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","2004","2004","t","5","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","2004","2004","1000 USD","18","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","2005","2005","t","1","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","2005","2005","1000 USD","6","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","2006","2006","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","2006","2006","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","2007","2007","t","0","E","Estimated value",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","2007","2007","1000 USD","0","E","Estimated value",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","2008","2008","t","0","E","Estimated value",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","2008","2008","1000 USD","0","E","Estimated value",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","2009","2009","t","0","E","Estimated value",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","2009","2009","1000 USD","0","E","Estimated value",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","2010","2010","t","1","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","2010","2010","1000 USD","11","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","2011","2011","t","11","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","2011","2011","1000 USD","113","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","2012","2012","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","2012","2012","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","2013","2013","t","0","E","Estimated value",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","2013","2013","1000 USD","0","E","Estimated value",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1961","1961","t","2370","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1961","1961","1000 USD","1405","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1962","1962","t","4397","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1962","1962","1000 USD","2437","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1963","1963","t","6904","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1963","1963","1000 USD","4023","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1964","1964","t","9776","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1964","1964","1000 USD","6594","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1965","1965","t","10032","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1965","1965","1000 USD","7011","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1966","1966","t","13720","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1966","1966","1000 USD","9587","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1967","1967","t","17639","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1967","1967","1000 USD","13200","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1968","1968","t","21342","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1968","1968","1000 USD","14719","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1969","1969","t","19666","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1969","1969","1000 USD","13467","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1970","1970","t","23957","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1970","1970","1000 USD","16025","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1971","1971","t","28176","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1971","1971","1000 USD","25010","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1972","1972","t","25890","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1972","1972","1000 USD","30854","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1973","1973","t","39122","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1973","1973","1000 USD","43114","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1974","1974","t","46812","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1974","1974","1000 USD","69002","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1975","1975","t","56933","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1975","1975","1000 USD","107232","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1976","1976","t","56254","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1976","1976","1000 USD","89014","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1977","1977","t","38746","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1977","1977","1000 USD","66822","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1978","1978","t","42091","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1978","1978","1000 USD","89890","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1979","1979","t","60577","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1979","1979","1000 USD","164540","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1980","1980","t","37826","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1980","1980","1000 USD","121171","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1981","1981","t","44007","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1981","1981","1000 USD","130319","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1982","1982","t","44514","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1982","1982","1000 USD","116568","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1983","1983","t","49084","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1983","1983","1000 USD","117531","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1984","1984","t","54329","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1984","1984","1000 USD","120367","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1985","1985","t","59434","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1985","1985","1000 USD","136969","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1986","1986","t","65576","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1986","1986","1000 USD","176257","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1987","1987","t","56744","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1987","1987","1000 USD","173487","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1988","1988","t","74007","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1988","1988","1000 USD","251358","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1989","1989","t","61443","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1989","1989","1000 USD","212638","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1990","1990","t","72172","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1990","1990","1000 USD","287185","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1991","1991","t","70474","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1991","1991","1000 USD","255834","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1992","1992","t","97852","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1992","1992","1000 USD","389811","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1993","1993","t","75593","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1993","1993","1000 USD","282916","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1994","1994","t","91238","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1994","1994","1000 USD","336737","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1995","1995","t","76706","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1995","1995","1000 USD","310720","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1996","1996","t","92524","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1996","1996","1000 USD","378368","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1997","1997","t","80132","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1997","1997","1000 USD","307073","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1998","1998","t","84035","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1998","1998","1000 USD","301880","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","1999","1999","t","84303","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","1999","1999","1000 USD","282304","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2000","2000","t","77671","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2000","2000","1000 USD","229291","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2001","2001","t","104943","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2001","2001","1000 USD","311302","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2002","2002","t","101071","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2002","2002","1000 USD","293258","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2003","2003","t","89965","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2003","2003","1000 USD","301799","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2004","2004","t","99650","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2004","2004","1000 USD","388937","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2005","2005","t","108081","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2005","2005","1000 USD","419501","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2006","2006","t","124850","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2006","2006","1000 USD","475243","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2007","2007","t","123038","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2007","2007","1000 USD","549518","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2008","2008","t","154008","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2008","2008","1000 USD","833916","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2009","2009","t","158875","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2009","2009","1000 USD","624317","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2010","2010","t","162802","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2010","2010","1000 USD","660726","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2011","2011","t","166511","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2011","2011","1000 USD","781748","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2012","2012","t","183999","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2012","2012","1000 USD","822409","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2013","2013","t","179903","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2013","2013","1000 USD","845601","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2014","2014","t","176628.2","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2014","2014","1000 USD","878779","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2015","2015","t","188252.15","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2015","2015","1000 USD","675037","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2016","2016","t","207383.6","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2016","2016","1000 USD","671541","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2017","2017","t","215317.83","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2017","2017","1000 USD","823062","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2018","2018","t","212985.09","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2018","2018","1000 USD","864862","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2019","2019","t","291636.73","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2019","2019","1000 USD","1061333","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2020","2020","t","271983.27","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2020","2020","1000 USD","1091329","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2021","2021","t","264765.36","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2021","2021","1000 USD","1218459","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22251.01","Cheese from whole cow milk","2022","2022","t","249594.5","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22251.01","Cheese from whole cow milk","2022","2022","1000 USD","1326090","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1961","1961","t","1455","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1961","1961","1000 USD","1249","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1962","1962","t","1671","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1962","1962","1000 USD","1316","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1963","1963","t","2044","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1963","1963","1000 USD","1517","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1964","1964","t","1954","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1964","1964","1000 USD","1630","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1965","1965","t","2047","A","Official figure",""
